1 

         1785813871 function calls (1686535384 primitive calls) in 538.854 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1500    0.032    0.000    0.039    0.000 BWP.py:16(append)
    72439    0.031    0.000    0.103    0.000 graph.py:451(__getitem__)
      234    0.027    0.000    0.299    0.001 GerrymanderingMCMC.py:195(__update_new_districts_with_cut)
    42000    0.023    0.000    0.023    0.000 {built-in method _bisect.insort_right}
      350    0.021    0.000    0.044    0.000 boundary.py:137(<setcomp>)
    72789    0.020    0.000    0.123    0.000 boundary.py:138(<genexpr>)
     1050    0.017    0.000    0.120    0.000 random.py:286(sample)
     7700    0.016    0.000   45.576    0.006 GerrymanderingMCMC.py:153(__get_district_nodes)
      350    0.016    0.000    0.037    0.000 GerrymanderingMCMC.py:149(<listcomp>)
     1502    0.016    0.000    0.016    0.000 {built-in method posix.stat}
      753    0.015    0.000    0.015    0.000 {built-in method posix.mkdir}
     7000    0.013    0.000    0.013    0.000 RDS.py:11(append)
      250    0.009    0.000    0.319    0.001 RDS.py:56(save)
     2100    0.006    0.000    0.011    0.000 {built-in method _abc._abc_instancecheck}
      753    0.006    0.000    0.043    0.000 os.py:198(makedirs)
      753    0.006    0.000    0.010    0.000 posixpath.py:154(dirname)
      250    0.006    0.000    0.400    0.002 MMD.py:14(save)
      350    0.005    0.000    2.577    0.007 GerrymanderingMCMC.py:143(__find_neighboring_district)
      250    0.005    0.000    9.696    0.039 node_link.py:20(node_link_data)
      350    0.004    0.000   31.132    0.089 graph.py:1432(copy)
      940    0.004    0.000    0.004    0.000 reportviews.py:642(__init__)
     1050    0.004    0.000    0.124    0.000 GerrymanderingMCMC.py:137(__random_district_label)
      755    0.003    0.000    0.006    0.000 _bootlocale.py:33(getpreferredencoding)
     5792    0.003    0.000    0.004    0.000 graph.py:477(add_node)
        1    0.003    0.003    0.005    0.005 RDS.py:36(summary)
      940    0.003    0.000    0.007    0.000 reportviews.py:933(__call__)
     1380    0.003    0.000    0.004    0.000 coreviews.py:311(__iter__)
1053/1052    0.003    0.000    0.004    0.000 {built-in method _abc._abc_subclasscheck}
        1    0.003    0.003  599.299  599.299 runner.py:7(main)
     1050    0.003    0.000    0.004    0.000 random.py:224(_randbelow)
      755    0.003    0.000    0.003    0.000 {built-in method _locale.nl_langinfo}
      700    0.002    0.000    4.640    0.007 GerrymanderingMCMC.py:160(__get_district_subgraph)
      749    0.002    0.000    0.006    0.000 genericpath.py:39(isdir)
      753    0.002    0.000    0.002    0.000 encoder.py:259(_make_iterencode)
      753    0.002    0.000    0.003    0.000 posixpath.py:104(split)
      690    0.002    0.000    0.008    0.000 decorator.py:decorator-gen-546>:1(maximum_spanning_edges)
        1    0.002    0.002    0.002    0.002 {built-in method _codecs.utf_8_decode}
      690    0.002    0.000    0.002    0.000 mst.py:402(maximum_spanning_edges)
     1506    0.002    0.000    0.002    0.000 {method 'rfind' of 'str' objects}
      690    0.002    0.000    0.002    0.000 union_find.py:38(__init__)
     2100    0.001    0.000    0.012    0.000 abc.py:137(__instancecheck__)
      753    0.001    0.000    0.013    0.000 genericpath.py:16(exists)
        1    0.001    0.001    0.419    0.419 GerrymanderingMCMC.py:31(__init__)
        1    0.001    0.001    0.002    0.002 MMD.py:21(summary)
     1506    0.001    0.000    0.002    0.000 posixpath.py:41(_get_sep)
     1479    0.001    0.000    0.001    0.000 {method 'getrandbits' of '_random.Random' objects}
      754    0.001    0.000    0.001    0.000 codecs.py:186(__init__)
     1050    0.001    0.000    0.001    0.000 _collections_abc.py:302(__subclasshook__)
     1507    0.001    0.000    0.001    0.000 {built-in method posix.fspath}
        2    0.001    0.000    0.001    0.000 {method 'join' of 'str' objects}
        1    0.001    0.001    0.095    0.095 BWP.py:34(save)
1053/1052    0.001    0.000    0.005    0.000 abc.py:141(__subclasscheck__)
      250    0.001    0.000    0.001    0.000 MMD.py:11(append)
     1506    0.001    0.000    0.001    0.000 {method 'rstrip' of 'str' objects}
      749    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
     1050    0.000    0.000    0.093    0.000 reportviews.py:171(__len__)
     1050    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
      350    0.000    0.000    0.000    0.000 {built-in method from_iterable}
        1    0.000    0.000    0.000    0.000 BWP.py:8(__init__)
        1    0.000    0.000    0.122    0.122 GerrymanderingMCMC.py:81(__load_json)
        1    0.000    0.000    0.045    0.045 decoder.py:332(decode)
        1    0.000    0.000    0.002    0.002 codecs.py:319(decode)
        1    0.000    0.000    0.045    0.045 __init__.py:299(loads)
        1    0.000    0.000    0.122    0.122 __init__.py:274(load)
        1    0.000    0.000    0.035    0.035 encoder.py:182(encode)
        1    0.000    0.000    0.000    0.000 pathlib.py:63(parse_parts)
        1    0.000    0.000    0.000    0.000 {built-in method posix.open}
        1    0.000    0.000    0.000    0.000 pathlib.py:669(_from_parts)
        2    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
        1    0.000    0.000    0.035    0.035 __init__.py:183(dumps)
        1    0.000    0.000    0.000    0.000 pathlib.py:649(_parse_args)
        2    0.000    0.000    0.000    0.000 pathlib.py:709(__str__)
        1    0.000    0.000    0.000    0.000 pathlib.py:1024(__new__)
        1    0.000    0.000    0.000    0.000 pathlib.py:1199(open)
        1    0.000    0.000    0.000    0.000 graph.py:1345(adjacency)
        1    0.000    0.000    0.000    0.000 codecs.py:309(__init__)
        3    0.000    0.000    0.000    0.000 _collections_abc.py:392(__subclasshook__)
        2    0.000    0.000    0.000    0.000 pathlib.py:719(__fspath__)
        1    0.000    0.000    0.000    0.000 pathlib.py:1034(_init)
        1    0.000    0.000    0.000    0.000 pathlib.py:1061(_opener)
        1    0.000    0.000    0.000    0.000 MMD.py:6(__init__)
        1    0.000    0.000    0.000    0.000 codecs.py:260(__init__)
        1    0.000    0.000    0.000    0.000 pathlib.py:294(splitroot)
        1    0.000    0.000    0.000    0.000 pathlib.py:692(_format_parsed_parts)
        1    0.000    0.000    0.000    0.000 RDS.py:6(__init__)
        2    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
        2    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        1    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x5555558899a0}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}


New Profile

24 

         1980682743 function calls (1881359565 primitive calls) in 601.250 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
132983165   49.306    0.000   67.629    0.000 graph.py:666(nodes)
 67208219   47.849    0.000  128.382    0.000 connected.py:185(_plain_bfs)
 79424827   46.293    0.000   56.696    0.000 coreviews.py:278(__getitem__)
 77560942   45.387    0.000  162.759    0.000 GerrymanderingMCMC.py:173(<lambda>)
198680234/99359158   38.013    0.000   68.567    0.000 encoder.py:333(_iterencode_dict)
132664316   29.608    0.000   84.071    0.000 reportviews.py:177(__getitem__)
 67208219   25.186    0.000   45.094    0.000 {method 'update' of 'set' objects}
      753   23.235    0.031  120.156    0.160 __init__.py:120(dump)
 64787713   23.147    0.000   30.479    0.000 coreviews.py:80(__getitem__)
 78913924   18.987    0.000   18.987    0.000 coreviews.py:275(<genexpr>)
   544124   18.550    0.000  201.486    0.000 {built-in method _functools.reduce}
132983165   18.323    0.000   18.323    0.000 reportviews.py:167(__init__)
     7700   18.182    0.002   45.290    0.006 GerrymanderingMCMC.py:158(<listcomp>)
 99320836   18.131    0.000   54.452    0.000 encoder.py:277(_iterencode_list)
 99358406   15.169    0.000   15.169    0.000 {method 'write' of '_io.TextIOWrapper' objects}
      905   14.967    0.017   25.014    0.028 graph.py:894(add_edges_from)
 99359158   13.178    0.000   81.746    0.000 encoder.py:413(_iterencode)
 64787713   13.073    0.000   19.931    0.000 coreviews.py:50(__iter__)
  2630601   12.912    0.000  143.713    0.000 connected.py:26(connected_components)
 84143164    9.921    0.000    9.921    0.000 filters.py:58(__call__)
 67355791    7.734    0.000    7.734    0.000 coreviews.py:44(__init__)
 65478608    7.131    0.000    8.102    0.000 {built-in method builtins.iter}
 81221458    7.025    0.000    7.036    0.000 {built-in method builtins.isinstance}
 64720419    5.885    0.000    5.885    0.000 {method 'add' of 'set' objects}
 39399206    4.774    0.000    4.774    0.000 graph.py:1872(bunch_iter)
 10494050    4.549    0.000    5.730    0.000 graph.py:1514(<genexpr>)
      250    4.543    0.018  181.993    0.728 GerrymanderingMCMC.py:365(perform_calculations)
 26545827    4.195    0.000    4.195    0.000 {method 'update' of 'dict' objects}
      905    4.120    0.005    7.528    0.008 graph.py:523(add_nodes_from)
 34070566    4.119    0.000    4.119    0.000 {built-in method _json.encode_basestring_ascii}
   273668    3.712    0.000    8.486    0.000 filters.py:55(__init__)
  5332731    3.116    0.000    4.146    0.000 coreviews.py:322(new_node_ok)
      250    3.074    0.012    5.693    0.023 node_link.py:98(<listcomp>)
      250    2.805    0.011    3.951    0.016 node_link.py:90(<listcomp>)
  4291238    2.585    0.000    7.493    0.000 reportviews.py:717(__iter__)
      350    2.049    0.006  417.449    1.193 GerrymanderingMCMC.py:210(recombination_of_districts)
   136031    1.986    0.000  361.331    0.003 GerrymanderingMCMC.py:176(__is_valid_district_plan)
 14783586    1.817    0.000    1.817    0.000 {method 'copy' of 'dict' objects}
  1254143    1.517    0.000    1.670    0.000 coreviews.py:269(__iter__)
 11563122    1.329    0.000    1.329    0.000 {method 'get' of 'dict' objects}
  3962556    1.293    0.000    4.132    0.000 coreviews.py:276(<genexpr>)
   273668    1.190    0.000    2.680    0.000 graphviews.py:80(subgraph_view)
        1    1.181    1.181  600.834  600.834 GerrymanderingMCMC.py:345(generate_alternative_plans)
  2568078    1.084    0.000    1.486    0.000 graph.py:349(adj)
  2028975    1.073    0.000    5.382    0.000 _collections_abc.py:742(__iter__)
      755    1.045    0.001    1.051    0.001 {built-in method io.open}
 13911061    1.038    0.000    1.038    0.000 {method 'items' of 'dict' objects}
  1013655    1.029    0.000    1.478    0.000 coreviews.py:320(__getitem__)
  1535456    0.829    0.000    0.919    0.000 union_find.py:53(__getitem__)
11821942/11819842    0.826    0.000    0.922    0.000 {built-in method builtins.len}
   679824    0.747    0.000    5.051    0.000 reportviews.py:1025(__iter__)
   544124    0.643    0.000  202.608    0.000 GerrymanderingMCMC.py:168(__district_size)
   273668    0.638    0.000   12.461    0.000 graph.py:1628(subgraph)
   274574    0.594    0.000    0.659    0.000 graph.py:300(__init__)
      555    0.580    0.001   17.663    0.032 GerrymanderingMCMC.py:269(__random_spanning_tree)
   301694    0.550    0.000    0.671    0.000 graph.py:830(add_edge)
  2027550    0.547    0.000    1.171    0.000 graph.py:1513(<genexpr>)
  5197205    0.539    0.000    0.539    0.000 {built-in method builtins.id}
  1287323    0.494    0.000    0.494    0.000 coreviews.py:262(__init__)
      751    0.441    0.001    0.441    0.001 {method 'close' of '_io.TextIOWrapper' objects}
   273668    0.409    0.000    0.409    0.000 function.py:147(freeze)
   347454    0.395    0.000    0.395    0.000 graph.py:416(__contains__)
   543238    0.387    0.000    5.646    0.000 mst.py:169(filter_nan_edges)
   542683    0.374    0.000    1.947    0.000 reportviews.py:928(__getitem__)
  4884147    0.341    0.000    0.341    0.000 filters.py:24(no_filter)
  4290433    0.338    0.000    0.338    0.000 reportviews.py:655(<lambda>)
   544598    0.313    0.000    0.378    0.000 reportviews.py:906(__init__)
  1546646    0.304    0.000    1.779    0.000 coreviews.py:267(<genexpr>)
   136864    0.297    0.000    0.352    0.000 decorators.py:64(_not_implemented_for)
   225600    0.296    0.000    7.536    0.000 mst.py:123(kruskal_mst_edges)
   296058    0.288    0.000    0.288    0.000 encoder.py:223(floatstr)
   554335    0.206    0.000    1.424    0.000 reportviews.py:174(__iter__)
   544598    0.204    0.000    0.582    0.000 graph.py:1242(edges)
   273668    0.202    0.000    0.589    0.000 graph.py:1827(nbunch_iter)
   225045    0.197    0.000    0.741    0.000 union_find.py:101(union)
   273668    0.189    0.000    0.189    0.000 coreviews.py:303(__init__)
   236536    0.186    0.000    1.965    0.000 {built-in method builtins.sum}
      555    0.182    0.000    5.828    0.011 {built-in method builtins.sorted}
   472082    0.155    0.000    0.155    0.000 coreviews.py:317(<genexpr>)
   236536    0.139    0.000    2.310    0.000 coreviews.py:266(__len__)
   225045    0.138    0.000    0.196    0.000 {built-in method builtins.max}
   136309    0.132    0.000    0.132    0.000 graph.py:987(remove_edge)
   818266    0.132    0.000    0.132    0.000 {built-in method builtins.hasattr}
   136309    0.108    0.000    0.457    0.000 decorator.py:decorator-gen-174>:1(connected_components)
  1188893    0.097    0.000    0.097    0.000 {method 'append' of 'list' objects}
   225045    0.095    0.000    0.348    0.000 union_find.py:103(<listcomp>)
   544124    0.088    0.000    0.088    0.000 reportviews.py:189(__call__)
   237151    0.086    0.000    0.125    0.000 _collections_abc.py:676(items)
        1    0.075    0.075    0.077    0.077 {method 'read' of '_io.TextIOWrapper' objects}
      350    0.061    0.000    0.254    0.001 boundary.py:100(node_boundary)
   450090    0.058    0.000    0.058    0.000 union_find.py:105(<lambda>)
   547647    0.056    0.000    0.056    0.000 graph.py:1428(is_directed)
   542683    0.056    0.000    0.056    0.000 {method 'random' of '_random.Random' objects}
   548757    0.056    0.000    0.056    0.000 graph.py:1424(is_multigraph)
   136559    0.055    0.000    0.081    0.000 graph.py:398(__iter__)
   542683    0.055    0.000    0.055    0.000 {built-in method math.isnan}
        1    0.051    0.051    0.410    0.410 GerrymanderingMCMC.py:53(read_graph)
      555    0.044    0.000    9.647    0.017 mst.py:552(maximum_spanning_tree)
        1    0.044    0.044    0.044    0.044 decoder.py:343(raw_decode)
        1    0.043    0.043    0.052    0.052 adjacency.py:15(adjacency_data)
      754    0.040    0.000    0.042    0.000 encoder.py:204(iterencode)
   272062    0.040    0.000    0.040    0.000 {built-in method builtins.abs}
   237151    0.039    0.000    0.039    0.000 _collections_abc.py:698(__init__)
     1500    0.032    0.000    0.037    0.000 BWP.py:16(append)
    73786    0.031    0.000    0.103    0.000 graph.py:451(__getitem__)
      278    0.030    0.000    0.342    0.001 GerrymanderingMCMC.py:195(__update_new_districts_with_cut)
    42000    0.022    0.000    0.022    0.000 {built-in method _bisect.insort_right}
      350    0.021    0.000    0.044    0.000 boundary.py:137(<setcomp>)
    74136    0.020    0.000    0.123    0.000 boundary.py:138(<genexpr>)
      753    0.017    0.000    0.017    0.000 {built-in method posix.mkdir}
     1050    0.016    0.000    0.091    0.000 random.py:286(sample)
      350    0.016    0.000    0.036    0.000 GerrymanderingMCMC.py:149(<listcomp>)
     7700    0.016    0.000   45.322    0.006 GerrymanderingMCMC.py:153(__get_district_nodes)
     1502    0.015    0.000    0.015    0.000 {built-in method posix.stat}
     7000    0.012    0.000    0.012    0.000 RDS.py:11(append)
      250    0.008    0.000    0.349    0.001 RDS.py:56(save)
        1    0.006    0.006    0.009    0.009 RDS.py:36(summary)
     2100    0.005    0.000    0.009    0.000 {built-in method _abc._abc_instancecheck}
      753    0.005    0.000    0.043    0.000 os.py:198(makedirs)
      753    0.005    0.000    0.009    0.000 posixpath.py:154(dirname)
      350    0.005    0.000    2.570    0.007 GerrymanderingMCMC.py:143(__find_neighboring_district)
      250    0.005    0.000    0.528    0.002 MMD.py:14(save)
      250    0.004    0.000    9.665    0.039 node_link.py:20(node_link_data)
      350    0.004    0.000   30.492    0.087 graph.py:1432(copy)
        1    0.004    0.004  601.250  601.250 runner.py:7(main)
     1050    0.003    0.000    0.094    0.000 GerrymanderingMCMC.py:137(__random_district_label)
     5792    0.003    0.000    0.004    0.000 graph.py:477(add_node)
      755    0.003    0.000    0.005    0.000 _bootlocale.py:33(getpreferredencoding)
      805    0.003    0.000    0.003    0.000 reportviews.py:642(__init__)
        1    0.003    0.003    0.004    0.004 MMD.py:21(summary)
     1050    0.003    0.000    0.004    0.000 random.py:224(_randbelow)
1053/1052    0.003    0.000    0.003    0.000 {built-in method _abc._abc_subclasscheck}
     1110    0.003    0.000    0.003    0.000 coreviews.py:311(__iter__)
      805    0.002    0.000    0.005    0.000 reportviews.py:933(__call__)
      700    0.002    0.000    4.635    0.007 GerrymanderingMCMC.py:160(__get_district_subgraph)
      755    0.002    0.000    0.002    0.000 {built-in method _locale.nl_langinfo}
      753    0.002    0.000    0.003    0.000 posixpath.py:104(split)
      753    0.002    0.000    0.002    0.000 encoder.py:259(_make_iterencode)
      749    0.002    0.000    0.005    0.000 genericpath.py:39(isdir)
        1    0.002    0.002    0.002    0.002 {built-in method _codecs.utf_8_decode}
     1506    0.002    0.000    0.002    0.000 {method 'rfind' of 'str' objects}
        1    0.001    0.001    0.412    0.412 GerrymanderingMCMC.py:31(__init__)
     2100    0.001    0.000    0.011    0.000 abc.py:137(__instancecheck__)
      555    0.001    0.000    0.005    0.000 decorator.py:decorator-gen-546>:1(maximum_spanning_edges)
     1506    0.001    0.000    0.002    0.000 posixpath.py:41(_get_sep)
      555    0.001    0.000    0.001    0.000 mst.py:402(maximum_spanning_edges)
      753    0.001    0.000    0.013    0.000 genericpath.py:16(exists)
     1456    0.001    0.000    0.001    0.000 {method 'getrandbits' of '_random.Random' objects}
      754    0.001    0.000    0.001    0.000 codecs.py:186(__init__)
      555    0.001    0.000    0.001    0.000 union_find.py:38(__init__)
        2    0.001    0.000    0.001    0.000 {method 'join' of 'str' objects}
        1    0.001    0.001    0.199    0.199 BWP.py:34(save)
     1507    0.001    0.000    0.001    0.000 {built-in method posix.fspath}
     1050    0.001    0.000    0.001    0.000 _collections_abc.py:302(__subclasshook__)
     1506    0.001    0.000    0.001    0.000 {method 'rstrip' of 'str' objects}
1053/1052    0.001    0.000    0.004    0.000 abc.py:141(__subclasscheck__)
     1050    0.001    0.000    0.097    0.000 reportviews.py:171(__len__)
      749    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
      250    0.000    0.000    0.000    0.000 MMD.py:11(append)
     1050    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
      350    0.000    0.000    0.000    0.000 {built-in method from_iterable}
        1    0.000    0.000    0.000    0.000 BWP.py:8(__init__)
        1    0.000    0.000    0.121    0.121 GerrymanderingMCMC.py:81(__load_json)
        1    0.000    0.000    0.044    0.044 decoder.py:332(decode)
        1    0.000    0.000    0.121    0.121 __init__.py:274(load)
        1    0.000    0.000    0.002    0.002 codecs.py:319(decode)
        1    0.000    0.000    0.044    0.044 __init__.py:299(loads)
        1    0.000    0.000    0.035    0.035 encoder.py:182(encode)
        1    0.000    0.000    0.000    0.000 {built-in method posix.open}
        1    0.000    0.000    0.000    0.000 pathlib.py:669(_from_parts)
        1    0.000    0.000    0.000    0.000 pathlib.py:649(_parse_args)
        1    0.000    0.000    0.000    0.000 pathlib.py:63(parse_parts)
        2    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
        1    0.000    0.000    0.035    0.035 __init__.py:183(dumps)
        1    0.000    0.000    0.000    0.000 pathlib.py:1024(__new__)
        2    0.000    0.000    0.000    0.000 pathlib.py:709(__str__)
        1    0.000    0.000    0.000    0.000 pathlib.py:1061(_opener)
        1    0.000    0.000    0.000    0.000 pathlib.py:1199(open)
        1    0.000    0.000    0.000    0.000 graph.py:1345(adjacency)
        1    0.000    0.000    0.000    0.000 codecs.py:309(__init__)
        1    0.000    0.000    0.000    0.000 pathlib.py:294(splitroot)
        1    0.000    0.000    0.000    0.000 pathlib.py:692(_format_parsed_parts)
        2    0.000    0.000    0.000    0.000 pathlib.py:719(__fspath__)
        1    0.000    0.000    0.000    0.000 pathlib.py:1034(_init)
        1    0.000    0.000    0.000    0.000 RDS.py:6(__init__)
        1    0.000    0.000    0.000    0.000 MMD.py:6(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        1    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
        1    0.000    0.000    0.000    0.000 codecs.py:260(__init__)
        3    0.000    0.000    0.000    0.000 _collections_abc.py:392(__subclasshook__)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        2    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x5555558899a0}
        1    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}


New Profile

27 

         2009742276 function calls (1910416618 primitive calls) in 602.306 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
 76748116   54.914    0.000  144.574    0.000 connected.py:185(_plain_bfs)
127280305   47.040    0.000   63.951    0.000 graph.py:666(nodes)
 73805866   42.130    0.000   51.970    0.000 coreviews.py:278(__getitem__)
 71728220   40.492    0.000  147.464    0.000 GerrymanderingMCMC.py:173(<lambda>)
198685194/99361638   37.860    0.000   68.283    0.000 encoder.py:333(_iterencode_dict)
 76748116   27.894    0.000   50.158    0.000 {method 'update' of 'set' objects}
126863548   27.032    0.000   76.527    0.000 reportviews.py:177(__getitem__)
 73322456   25.817    0.000   33.665    0.000 coreviews.py:80(__getitem__)
      753   23.277    0.031  120.018    0.159 __init__.py:120(dump)
 99323316   18.116    0.000   54.245    0.000 encoder.py:277(_iterencode_list)
     7700   17.482    0.002   43.845    0.006 GerrymanderingMCMC.py:158(<listcomp>)
   677908   17.428    0.000  183.358    0.000 {built-in method _functools.reduce}
 73250081   17.021    0.000   17.021    0.000 coreviews.py:275(<genexpr>)
127280305   16.911    0.000   16.911    0.000 reportviews.py:167(__init__)
 99360886   15.252    0.000   15.252    0.000 {method 'write' of '_io.TextIOWrapper' objects}
  3667913   15.213    0.000  162.741    0.000 connected.py:26(connected_components)
     1047   14.789    0.014   24.424    0.023 graph.py:894(add_edges_from)
 73322456   14.696    0.000   22.287    0.000 coreviews.py:50(__iter__)
 99361638   13.200    0.000   81.483    0.000 encoder.py:413(_iterencode)
 79042390    9.296    0.000    9.296    0.000 filters.py:58(__call__)
 76893206    8.389    0.000    8.389    0.000 coreviews.py:44(__init__)
 74180582    7.907    0.000    9.079    0.000 {built-in method builtins.iter}
 81223938    7.026    0.000    7.036    0.000 {built-in method builtins.isinstance}
 73256403    6.667    0.000    6.667    0.000 {method 'add' of 'set' objects}
      250    4.486    0.018  180.254    0.721 GerrymanderingMCMC.py:365(perform_calculations)
 36547789    4.407    0.000    4.407    0.000 graph.py:1872(bunch_iter)
 10494050    4.261    0.000    5.422    0.000 graph.py:1514(<genexpr>)
 26816521    4.110    0.000    4.110    0.000 {method 'update' of 'dict' objects}
 34071186    4.030    0.000    4.030    0.000 {built-in method _json.encode_basestring_ascii}
     1047    4.024    0.004    7.369    0.007 graph.py:523(add_nodes_from)
   340466    3.511    0.000    7.918    0.000 filters.py:55(__init__)
  5897628    3.480    0.000    4.650    0.000 coreviews.py:322(new_node_ok)
      250    3.020    0.012    5.568    0.022 node_link.py:98(<listcomp>)
      250    2.713    0.011    3.844    0.015 node_link.py:90(<listcomp>)
  4350659    2.604    0.000    8.025    0.000 reportviews.py:717(__iter__)
   169477    2.355    0.000  363.255    0.002 GerrymanderingMCMC.py:176(__is_valid_district_plan)
      350    2.208    0.006  420.403    1.201 GerrymanderingMCMC.py:210(recombination_of_districts)
  1495747    1.763    0.000    1.955    0.000 coreviews.py:269(__iter__)
 14819510    1.760    0.000    1.760    0.000 {method 'copy' of 'dict' objects}
  3570750    1.555    0.000    2.096    0.000 graph.py:349(adj)
  4426002    1.452    0.000    4.633    0.000 coreviews.py:276(<genexpr>)
   340466    1.410    0.000    3.131    0.000 graphviews.py:80(subgraph_view)
 11721729    1.300    0.000    1.300    0.000 {method 'get' of 'dict' objects}
  2291655    1.208    0.000    6.026    0.000 _collections_abc.py:742(__iter__)
  1144782    1.158    0.000    1.666    0.000 coreviews.py:320(__getitem__)
        1    1.134    1.134  601.892  601.892 GerrymanderingMCMC.py:345(generate_alternative_plans)
 13911203    1.052    0.000    1.052    0.000 {method 'items' of 'dict' objects}
      755    0.887    0.001    0.893    0.001 {built-in method io.open}
  1718886    0.870    0.000    0.963    0.000 union_find.py:53(__getitem__)
12122610/12120510    0.858    0.000    0.950    0.000 {built-in method builtins.len}
   772833    0.846    0.000    5.681    0.000 reportviews.py:1025(__iter__)
   340466    0.767    0.000   12.602    0.000 graph.py:1628(subgraph)
   677908    0.761    0.000  184.718    0.000 GerrymanderingMCMC.py:168(__district_size)
   341514    0.730    0.000    0.809    0.000 graph.py:300(__init__)
      751    0.647    0.001    0.647    0.001 {method 'close' of '_io.TextIOWrapper' objects}
   368586    0.643    0.000    0.785    0.000 graph.py:830(add_edge)
      697    0.627    0.001   19.493    0.028 GerrymanderingMCMC.py:269(__random_spanning_tree)
  1485248    0.572    0.000    0.572    0.000 coreviews.py:262(__init__)
  5197205    0.534    0.000    0.534    0.000 {built-in method builtins.id}
  2027550    0.529    0.000    1.128    0.000 graph.py:1513(<genexpr>)
   602659    0.461    0.000    6.337    0.000 mst.py:169(filter_nan_edges)
   413011    0.455    0.000    0.455    0.000 graph.py:416(__contains__)
   601962    0.416    0.000    2.161    0.000 reportviews.py:928(__getitem__)
   340466    0.408    0.000    0.408    0.000 function.py:147(freeze)
  5417658    0.401    0.000    0.401    0.000 filters.py:24(no_filter)
   170405    0.382    0.000    0.449    0.000 decorators.py:64(_not_implemented_for)
   258178    0.333    0.000    8.391    0.000 mst.py:123(kruskal_mst_edges)
   604303    0.328    0.000    0.396    0.000 reportviews.py:906(__init__)
  4349712    0.324    0.000    0.324    0.000 reportviews.py:655(<lambda>)
  1702105    0.323    0.000    1.960    0.000 coreviews.py:267(<genexpr>)
   296678    0.257    0.000    0.257    0.000 encoder.py:223(floatstr)
   340466    0.239    0.000    0.686    0.000 graph.py:1827(nbunch_iter)
   688167    0.238    0.000    1.693    0.000 reportviews.py:174(__iter__)
   257481    0.223    0.000    0.792    0.000 union_find.py:101(union)
   604303    0.221    0.000    0.618    0.000 graph.py:1242(edges)
   340466    0.221    0.000    0.221    0.000 coreviews.py:303(__init__)
   272460    0.212    0.000    2.172    0.000 {built-in method builtins.sum}
      697    0.198    0.000    6.535    0.009 {built-in method builtins.sorted}
   544214    0.174    0.000    0.174    0.000 coreviews.py:317(<genexpr>)
   944769    0.168    0.000    0.168    0.000 {built-in method builtins.hasattr}
   272460    0.158    0.000    2.562    0.000 coreviews.py:266(__len__)
   257481    0.156    0.000    0.222    0.000 {built-in method builtins.max}
   169708    0.154    0.000    0.154    0.000 graph.py:987(remove_edge)
   169708    0.130    0.000    0.574    0.000 decorator.py:decorator-gen-174>:1(connected_components)
   257481    0.107    0.000    0.347    0.000 union_find.py:103(<listcomp>)
   677908    0.104    0.000    0.104    0.000 reportviews.py:189(__call__)
  1298764    0.100    0.000    0.100    0.000 {method 'append' of 'list' objects}
   273501    0.095    0.000    0.139    0.000 _collections_abc.py:676(items)
   682921    0.068    0.000    0.068    0.000 graph.py:1424(is_multigraph)
   681527    0.068    0.000    0.068    0.000 graph.py:1428(is_directed)
   169958    0.067    0.000    0.099    0.000 graph.py:398(__iter__)
   514962    0.066    0.000    0.066    0.000 union_find.py:105(<lambda>)
        1    0.065    0.065    0.067    0.067 {method 'read' of '_io.TextIOWrapper' objects}
   601962    0.062    0.000    0.062    0.000 {built-in method math.isnan}
   601962    0.059    0.000    0.059    0.000 {method 'random' of '_random.Random' objects}
