votes,seatsR,seatsD
0,0,0
0.41108963113660746,0.0,0.0
1.4110896311366083,0.0,0.0
2.4110896311366092,0.0,0.0
3.41108963113661,0.0,0.0
4.411089631136611,0.0,0.0
5.411089631136612,0.0,0.0
6.411089631136613,0.0,0.0
7.411089631136614,0.0,0.0
8.411089631136615,0.0,0.0
9.411089631136615,0.0,0.0
10.411089631136615,0.0,0.0
11.411089631136617,0.0,0.0
12.411089631136619,0.0,0.0
13.411089631136619,0.0,0.0
14.411089631136619,0.0,0.0
15.41108963113662,0.0,0.0
16.411089631136623,0.0,0.0
17.411089631136623,0.0,0.0
18.411089631136623,0.0,0.0
19.411089631136626,0.0,0.0
20.411089631136626,0.0,0.0
21.411089631136626,0.0,0.0
22.411089631136626,0.0,0.29642857142857143
23.411089631136626,0.0,0.7000000000000001
24.41108963113663,0.0,0.9642857142857142
25.41108963113663,0.0,1.3107142857142857
26.41108963113663,0.0,1.975
27.411089631136633,0.0,2.657142857142857
28.411089631136633,0.0,3.2642857142857142
29.411089631136633,0.3535714285714286,3.9142857142857146
30.411089631136633,0.6821428571428572,4.871428571428572
31.411089631136633,0.8750000000000001,5.853571428571429
32.41108963113663,1.6642857142857144,7.164285714285715
33.41108963113663,2.592857142857143,8.507142857142858
34.41108963113664,3.628571428571428,9.935714285714285
35.41108963113664,4.789285714285714,12.49642857142857
36.41108963113664,7.167857142857143,14.70357142857143
37.41108963113664,9.428571428571429,16.764285714285716
38.41108963113664,12.5,18.692857142857143
39.41108963113664,15.517857142857142,20.435714285714283
40.41108963113664,19.11785714285714,22.382142857142856
41.41108963113665,23.42142857142857,23.96428571428571
42.41108963113665,28.12142857142857,26.09642857142857
43.41108963113665,33.02142857142857,27.62142857142857
44.41108963113665,38.278571428571425,29.164285714285715
45.41108963113665,43.378571428571426,31.096428571428568
46.41108963113665,48.739285714285714,32.925
47.41108963113665,53.05714285714286,35.625
48.41108963113665,57.22857142857143,35.83571428571429
49.41108963113665,60.80714285714286,38.839285714285715
50.411089631136655,63.86428571428572,42.42857142857142
52.411089631136655,64.05357142857143,46.260714285714286
53.411089631136655,66.77499999999999,50.58571428571429
54.411089631136655,68.50357142857143,55.921428571428564
55.411089631136655,70.56428571428572,61.03214285714286
56.411089631136655,72.11071428571428,66.31428571428572
57.41108963113666,73.61071428571428,71.25
58.41108963113666,75.40357142857142,75.92857142857142
59.41108963113666,76.87857142857143,80.21428571428572
60.41108963113666,78.57499999999999,83.83928571428572
61.41108963113666,80.35357142857143,86.8
62.41108963113666,82.25,89.95
63.41108963113666,84.39642857142857,92.48571428571428
64.41108963113666,86.24642857142857,94.94285714285714
65.41108963113666,88.82142857142857,95.97142857142858
66.41108963113666,90.47500000000001,97.02142857142857
67.41108963113666,91.78214285714286,98.02857142857142
68.41108963113666,92.83928571428571,98.825
69.41108963113666,94.20357142857144,99.31785714285715
70.41108963113668,95.12142857142857,99.64642857142857
71.41108963113668,96.06785714285714,100.0
72.41108963113668,96.73928571428571,100.0
73.41108963113668,97.34285714285714,100.0
74.41108963113668,97.99285714285715,100.0
75.41108963113668,98.78571428571429,100.0
76.41108963113668,99.0,100.0
77.41108963113668,99.37857142857143,100.0
78.41108963113668,99.69642857142857,100.0
79.41108963113668,100.0,100.0
80.41108963113668,100.0,100.0
81.41108963113668,100.0,100.0
82.41108963113668,100.0,100.0
83.41108963113668,100.0,100.0
84.41108963113668,100.0,100.0
85.41108963113669,100.0,100.0
86.41108963113669,100.0,100.0
87.41108963113669,100.0,100.0
88.41108963113669,100.0,100.0
89.41108963113669,100.0,100.0
90.41108963113669,100.0,100.0
91.41108963113669,100.0,100.0
92.41108963113669,100.0,100.0
93.41108963113669,100.0,100.0
94.41108963113669,100.0,100.0
95.41108963113669,100.0,100.0
96.41108963113669,100.0,100.0
97.41108963113669,100.0,100.0
98.41108963113669,100.0,100.0
99.41108963113669,100.0,100.0
100,100,100
