votes,seatsR,seatsD
0,0,0
0.5753629189708009,0.0,0.0
1.5753629189708018,0.0,0.0
2.5753629189708027,0.0,0.0
3.5753629189708036,0.0,0.0
4.5753629189708045,0.0,0.0
5.575362918970805,0.0,0.0
6.575362918970806,0.0,0.0
7.575362918970807,0.0,0.0
8.575362918970807,0.0,0.0
9.575362918970809,0.0,0.0
10.57536291897081,0.0,0.0
11.57536291897081,0.0,0.0
12.57536291897081,0.0,0.0
13.575362918970812,0.0,0.0
14.575362918970814,0.0,0.0
15.575362918970814,0.0,0.0
16.575362918970814,0.0,0.0
17.575362918970818,0.0,0.0
18.575362918970818,0.0,0.0
19.575362918970818,0.0,0.0
20.575362918970818,0.0,0.0
21.575362918970818,0.0,0.33571428571428574
22.57536291897082,0.0,0.6642857142857143
23.57536291897082,0.0,0.9857142857142858
24.57536291897082,0.0,1.2357142857142855
25.575362918970825,0.0,1.95
26.575362918970825,0.0,2.5785714285714287
27.575362918970825,0.0,3.1642857142857146
28.575362918970825,0.0,3.8535714285714286
29.575362918970825,0.2785714285714286,4.560714285714286
30.57536291897083,0.6464285714285714,5.35
31.57536291897083,0.9464285714285715,6.0964285714285715
32.57536291897083,1.6928571428571428,7.0928571428571425
33.57536291897083,2.460714285714286,8.817857142857143
34.57536291897083,4.117857142857143,10.221428571428572
35.57536291897083,5.985714285714286,12.339285714285714
36.57536291897083,8.657142857142858,13.710714285714284
37.57536291897083,11.29642857142857,15.65
38.57536291897083,14.189285714285715,17.521428571428572
39.57536291897084,17.792857142857144,19.585714285714285
40.57536291897084,20.914285714285715,21.460714285714285
41.57536291897084,25.182142857142857,24.067857142857143
42.57536291897084,29.139285714285712,26.689285714285717
43.57536291897084,33.62142857142857,29.599999999999998
44.57536291897084,37.43214285714286,31.74642857142857
45.57536291897084,41.27142857142857,34.37142857142857
46.57536291897084,45.45,37.29642857142857
47.57536291897084,49.107142857142854,40.27857142857143
48.575362918970846,52.925,40.050000000000004
49.575362918970846,56.471428571428575,43.528571428571425
50.575362918970846,59.95,47.075
52.575362918970846,59.72142857142857,50.89285714285714
53.575362918970846,62.70357142857142,54.55
54.575362918970846,65.62857142857142,58.72857142857143
55.57536291897085,68.25357142857142,62.56785714285714
56.57536291897085,70.66785714285714,66.37857142857143
57.57536291897085,73.95,71.21785714285714
58.57536291897085,76.64642857142857,75.16071428571428
59.57536291897085,79.20714285714286,79.38928571428572
60.57536291897085,81.12857142857143,82.51785714285714
61.57536291897085,83.08571428571429,86.10357142857143
62.57536291897085,85.00714285714285,88.94999999999999
63.57536291897085,86.84285714285714,91.58928571428572
64.57536291897085,88.35357142857143,94.33571428571429
65.57536291897085,90.35,96.22500000000001
66.57536291897085,91.86071428571428,97.81071428571428
67.57536291897085,93.22857142857143,98.65
68.57536291897087,93.90357142857142,99.05357142857143
69.57536291897087,94.65,99.35357142857143
70.57536291897087,95.43928571428572,99.72142857142858
71.57536291897087,96.14642857142857,100.0
72.57536291897087,96.83571428571427,100.0
73.57536291897087,97.42142857142856,100.0
74.57536291897087,98.05,100.0
75.57536291897087,98.76428571428572,100.0
76.57536291897087,99.0142857142857,100.0
77.57536291897087,99.33571428571429,100.0
78.57536291897087,99.66428571428571,100.0
79.57536291897087,100.0,100.0
80.57536291897087,100.0,100.0
81.57536291897087,100.0,100.0
82.57536291897087,100.0,100.0
83.57536291897088,100.0,100.0
84.57536291897088,100.0,100.0
85.57536291897088,100.0,100.0
86.57536291897088,100.0,100.0
87.57536291897088,100.0,100.0
88.57536291897088,100.0,100.0
89.57536291897088,100.0,100.0
90.57536291897088,100.0,100.0
91.57536291897088,100.0,100.0
92.57536291897088,100.0,100.0
93.57536291897088,100.0,100.0
94.57536291897088,100.0,100.0
95.57536291897088,100.0,100.0
96.57536291897088,100.0,100.0
97.57536291897088,100.0,100.0
98.57536291897088,100.0,100.0
99.57536291897088,100.0,100.0
100,100,100
