votes,seatsR,seatsD
0,0,0
0.09274122685309916,0.0,0.0
1.0927412268531,0.0,0.0
2.092741226853101,0.0,0.0
3.092741226853102,0.0,0.0
4.092741226853103,0.0,0.0
5.092741226853104,0.0,0.0
6.0927412268531045,0.0,0.0
7.092741226853105,0.0,0.0
8.092741226853107,0.0,0.0
9.092741226853107,0.0,0.0
10.092741226853107,0.0,0.2785714285714286
11.092741226853109,0.0,0.9857142857142858
12.09274122685311,0.0,2.0142857142857142
13.09274122685311,0.0,2.8642857142857143
14.09274122685311,0.0,3.3357142857142854
15.092741226853112,0.0,4.0285714285714285
16.092741226853114,0.5785714285714285,4.535714285714286
17.092741226853114,1.1857142857142857,5.457142857142857
18.092741226853114,1.9285714285714284,5.8428571428571425
19.092741226853114,2.5857142857142854,6.550000000000001
20.092741226853118,3.314285714285714,7.142857142857142
21.092741226853118,3.9142857142857146,7.142857142857142
22.092741226853118,4.642857142857143,7.142857142857142
23.09274122685312,5.242857142857143,7.142857142857142
24.09274122685312,5.814285714285714,7.142857142857142
25.09274122685312,6.471428571428571,7.807142857142857
26.09274122685312,7.142857142857142,8.235714285714286
27.09274122685312,7.75,9.057142857142857
28.092741226853125,9.235714285714286,9.778571428571428
29.092741226853125,10.357142857142858,11.014285714285714
30.092741226853125,12.578571428571427,12.914285714285715
31.09274122685313,14.485714285714286,15.064285714285713
32.09274122685313,17.057142857142857,17.021428571428572
33.09274122685313,18.964285714285715,18.728571428571428
34.09274122685313,21.728571428571428,20.742857142857144
35.09274122685313,24.571428571428573,22.764285714285716
36.09274122685313,27.307142857142857,23.82857142857143
37.092741226853136,30.378571428571426,25.257142857142856
38.092741226853136,33.17857142857143,27.42857142857143
39.092741226853136,35.614285714285714,29.178571428571427
40.092741226853136,38.33571428571428,30.592857142857145
41.092741226853136,40.42857142857143,31.7
42.092741226853136,42.142857142857146,33.42857142857143
43.092741226853136,43.26428571428572,35.135714285714286
44.092741226853136,44.957142857142856,36.85
45.092741226853136,45.964285714285715,38.89285714285714
46.09274122685314,47.94285714285714,41.24285714285714
47.09274122685314,49.76428571428572,42.785714285714285
48.09274122685314,51.949999999999996,43.028571428571425
49.09274122685314,53.764285714285705,44.92142857142857
50.09274122685314,55.08571428571428,46.60714285714286
52.092741226853136,55.25714285714286,49.028571428571425
53.092741226853136,56.871428571428574,50.71428571428571
54.092741226853136,59.042857142857144,52.72857142857143
55.092741226853136,61.21428571428571,54.51428571428571
56.092741226853136,62.949999999999996,56.08571428571428
57.092741226853136,64.56428571428572,57.25
58.09274122685314,66.9,58.35
59.09274122685314,68.09285714285714,60.41428571428571
60.09274122685314,69.56428571428572,62.17857142857143
61.09274122685314,70.62857142857143,64.76428571428572
62.09274122685314,72.69285714285715,67.54285714285714
63.09274122685314,74.77142857142857,70.2357142857143
64.09274122685315,75.85714285714286,73.65
65.09274122685315,77.32857142857142,76.20714285714286
66.09274122685315,79.10714285714285,79.12857142857142
67.09274122685315,81.07142857142857,81.04285714285714
68.09274122685315,83.27142857142857,83.5
69.09274122685315,85.0,86.20714285714286
70.09274122685315,87.22142857142858,88.44999999999999
71.09274122685315,88.90714285714286,90.09285714285714
72.09274122685315,90.28571428571428,91.66428571428571
73.09274122685315,91.12857142857142,92.17857142857143
74.09274122685315,91.59285714285714,92.85714285714286
75.09274122685315,92.22142857142858,93.52142857142857
76.09274122685315,92.85714285714286,94.19999999999999
77.09274122685315,92.85714285714286,94.65
78.09274122685316,92.85714285714286,95.45714285714286
79.09274122685316,92.85714285714286,96.17857142857143
80.09274122685316,92.85714285714286,96.85000000000001
81.09274122685316,93.51428571428572,97.35714285714285
82.09274122685316,93.97857142857143,98.16428571428571
83.09274122685316,94.85714285714286,98.76428571428572
84.09274122685316,95.42857142857143,99.39285714285714
85.09274122685316,96.00714285714285,100.0
86.09274122685316,96.77142857142857,100.0
87.09274122685316,97.49285714285715,100.0
88.09274122685316,98.54285714285714,100.0
89.09274122685316,99.35000000000001,100.0
90.09274122685316,99.97142857142856,100.0
91.09274122685316,100.0,100.0
92.09274122685316,100.0,100.0
93.09274122685316,100.0,100.0
94.09274122685318,100.0,100.0
95.09274122685318,100.0,100.0
96.09274122685318,100.0,100.0
97.09274122685318,100.0,100.0
98.09274122685318,100.0,100.0
99.09274122685318,100.0,100.0
100,100,100
