votes,seatsR,seatsD
0,0,0
0.7657995126411632,0.0,0.0
1.765799512641164,0.0,0.0
2.765799512641165,0.0,0.0
3.765799512641166,0.0,0.0
4.765799512641166,0.0,0.0
5.765799512641168,0.0,0.0
6.765799512641168,0.0,0.0
7.76579951264117,0.0,0.6071428571428571
8.76579951264117,0.0,1.4500000000000002
9.765799512641172,0.0,1.8285714285714287
10.765799512641172,0.0,2.5428571428571427
11.765799512641173,0.0,3.3857142857142857
12.765799512641173,0.0,3.9928571428571433
13.765799512641175,0.0,4.535714285714286
14.765799512641175,0.0,5.1571428571428575
15.765799512641177,0.0,6.607142857142858
16.765799512641177,0.0,7.764285714285714
17.765799512641177,0.0,9.07857142857143
18.76579951264118,1.2285714285714284,9.828571428571427
19.76579951264118,2.6,10.45
20.76579951264118,3.85,11.3
21.76579951264118,5.185714285714286,11.685714285714285
22.765799512641184,6.564285714285714,12.571428571428573
23.765799512641184,7.585714285714286,13.435714285714287
24.765799512641184,9.2,14.871428571428572
25.765799512641184,10.178571428571429,15.678571428571427
26.765799512641188,11.757142857142858,16.32142857142857
27.765799512641188,12.985714285714286,16.992857142857144
28.765799512641188,14.285714285714285,17.65714285714286
29.765799512641188,14.285714285714285,18.035714285714285
30.76579951264119,14.285714285714285,18.74285714285714
31.76579951264119,14.285714285714285,19.392857142857142
32.765799512641195,14.285714285714285,20.035714285714285
33.765799512641195,15.007142857142858,20.77857142857143
34.765799512641195,15.7,21.428571428571427
35.765799512641195,16.728571428571428,21.428571428571427
36.765799512641195,18.478571428571428,22.128571428571426
37.765799512641195,20.12142857142857,22.678571428571427
38.765799512641195,22.7,24.164285714285715
39.765799512641195,26.314285714285713,25.3
40.7657995126412,29.42142857142857,26.478571428571428
41.7657995126412,32.457142857142856,27.84285714285714
42.7657995126412,36.778571428571425,29.60714285714286
43.7657995126412,40.62857142857143,31.75
44.7657995126412,44.5,33.80714285714286
45.7657995126412,47.95714285714286,35.81428571428572
46.7657995126412,51.37142857142857,37.57142857142857
47.7657995126412,54.51428571428571,39.48571428571429
48.76579951264121,57.207142857142856,42.15
50.76579951264121,57.41428571428572,43.83571428571428
51.76579951264121,59.02142857142857,44.00714285714285
52.76579951264121,61.12857142857143,47.47857142857143
53.76579951264121,63.142857142857146,50.56428571428572
54.76579951264121,64.79285714285714,54.55
55.76579951264121,66.9,57.471428571428575
56.765799512641216,68.87857142857143,61.79285714285714
57.765799512641216,71.07142857142857,65.76428571428572
58.765799512641216,72.15714285714286,70.01428571428572
59.765799512641216,73.52142857142857,72.96428571428571
60.765799512641216,74.7,76.36428571428571
61.765799512641216,75.83571428571429,79.18571428571428
62.765799512641216,77.32142857142857,81.69999999999999
63.765799512641216,77.87142857142857,83.05
64.76579951264122,78.57142857142857,84.43571428571428
65.76579951264122,78.57142857142857,85.02142857142857
66.76579951264122,79.22142857142858,85.71428571428571
67.76579951264122,79.96428571428571,85.71428571428571
68.76579951264122,80.60714285714286,85.71428571428571
69.76579951264122,81.25714285714287,85.71428571428571
70.76579951264122,81.96428571428571,85.71428571428571
71.76579951264122,82.34285714285714,85.71428571428571
72.76579951264122,83.00714285714285,87.0142857142857
73.76579951264122,83.67857142857143,88.24285714285715
74.76579951264122,84.32142857142857,89.82142857142857
75.76579951264122,85.52857142857142,90.8
76.76579951264124,87.02142857142857,92.41428571428571
77.76579951264124,87.75,93.43571428571428
78.76579951264124,88.6,94.81428571428572
79.76579951264124,88.8,96.15
80.76579951264124,89.55,97.39999999999999
81.76579951264124,90.17142857142856,98.77142857142857
82.76579951264124,90.92142857142858,100.0
83.76579951264124,92.2357142857143,100.0
84.76579951264124,93.39285714285714,100.0
85.76579951264124,94.84285714285714,100.0
86.76579951264124,95.46428571428571,100.0
87.76579951264124,96.01428571428572,100.0
88.76579951264124,96.65714285714286,100.0
89.76579951264124,97.57857142857142,100.0
90.76579951264124,98.35000000000001,100.0
91.76579951264124,98.97142857142858,100.0
92.76579951264125,99.85714285714286,100.0
93.76579951264125,100.0,100.0
94.76579951264125,100.0,100.0
95.76579951264125,100.0,100.0
96.76579951264125,100.0,100.0
97.76579951264125,100.0,100.0
98.76579951264125,100.0,100.0
99.76579951264125,100.0,100.0
100,100,100
