37 

         1361254557 function calls (1313204074 primitive calls) in 434.292 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  2505768    1.578    0.000    6.576    0.000 reportviews.py:717(__iter__)
  1266714    1.485    0.000    1.648    0.000 coreviews.py:269(__iter__)
  4286700    1.370    0.000    4.483    0.000 coreviews.py:276(<genexpr>)
   286548    1.229    0.000    2.707    0.000 graphviews.py:80(subgraph_view)
  2123964    1.119    0.000    5.620    0.000 _collections_abc.py:742(__iter__)
      250    1.104    0.004    1.617    0.006 node_link.py:90(<listcomp>)
  1061070    1.077    0.000    1.536    0.000 coreviews.py:320(__getitem__)
      751    1.065    0.001    1.065    0.001 {method 'close' of '_io.TextIOWrapper' objects}
  1653968    0.880    0.000    0.987    0.000 union_find.py:53(__getitem__)
  7433380    0.873    0.000    0.873    0.000 {method 'copy' of 'dict' objects}
      755    0.824    0.001    0.829    0.001 {built-in method io.open}
  6463600    0.763    0.000    0.763    0.000 {method 'get' of 'dict' objects}
   742585    0.748    0.000    5.260    0.000 reportviews.py:1025(__iter__)
        1    0.651    0.651  545.707  545.707 GerrymanderingMCMC.py:345(generate_alternative_plans)
   569836    0.647    0.000  284.463    0.000 GerrymanderingMCMC.py:168(__district_size)
   286548    0.644    0.000   15.609    0.000 graph.py:1628(subgraph)
      608    0.619    0.001   18.609    0.031 GerrymanderingMCMC.py:269(__random_spanning_tree)
   287507    0.618    0.000    0.686    0.000 graph.py:300(__init__)
  6766912    0.527    0.000    0.527    0.000 {method 'items' of 'dict' objects}
6719861/6717761    0.525    0.000    0.611    0.000 {built-in method builtins.len}
   299816    0.498    0.000    0.621    0.000 graph.py:830(add_edge)
  1347618    0.496    0.000    0.496    0.000 coreviews.py:262(__init__)
   599518    0.419    0.000    6.003    0.000 mst.py:169(filter_nan_edges)
   598910    0.412    0.000    2.176    0.000 reportviews.py:928(__getitem__)
   820461    0.405    0.000    0.549    0.000 graph.py:349(adj)
  5390190    0.403    0.000    0.403    0.000 filters.py:24(no_filter)
   352194    0.402    0.000    0.402    0.000 graph.py:416(__contains__)
   286548    0.384    0.000    0.384    0.000 function.py:147(freeze)
   228682    0.332    0.000    8.055    0.000 mst.py:123(kruskal_mst_edges)
   600984    0.331    0.000    0.401    0.000 reportviews.py:906(__init__)
   143357    0.316    0.000    0.374    0.000 decorators.py:64(_not_implemented_for)
  1639524    0.304    0.000    1.871    0.000 coreviews.py:267(<genexpr>)
  2573607    0.269    0.000    0.269    0.000 {built-in method builtins.id}
   287401    0.260    0.000    0.260    0.000 encoder.py:223(floatstr)
   933100    0.231    0.000    0.495    0.000 graph.py:1513(<genexpr>)
   600984    0.229    0.000    0.629    0.000 graph.py:1242(edges)
   576624    0.227    0.000    1.462    0.000 reportviews.py:174(__iter__)
   286548    0.217    0.000    0.611    0.000 graph.py:1827(nbunch_iter)
   228074    0.212    0.000    0.748    0.000 union_find.py:101(union)
   232130    0.205    0.000    2.077    0.000 {built-in method builtins.sum}
      608    0.199    0.000    6.202    0.010 {built-in method builtins.sorted}
  2504910    0.191    0.000    0.191    0.000 reportviews.py:655(<lambda>)
   286548    0.176    0.000    0.176    0.000 coreviews.py:303(__init__)
   887532    0.153    0.000    0.153    0.000 {built-in method builtins.hasattr}
   463376    0.147    0.000    0.147    0.000 coreviews.py:317(<genexpr>)
   228074    0.141    0.000    0.217    0.000 {built-in method builtins.max}
   142749    0.137    0.000    0.137    0.000 graph.py:987(remove_edge)
   232130    0.136    0.000    2.409    0.000 coreviews.py:266(__len__)
  1329107    0.111    0.000    0.111    0.000 {method 'append' of 'list' objects}
   142749    0.107    0.000    0.477    0.000 decorator.py:decorator-gen-174>:1(connected_components)
   228074    0.100    0.000    0.319    0.000 union_find.py:103(<listcomp>)
   569836    0.089    0.000    0.089    0.000 reportviews.py:189(__call__)
   232904    0.079    0.000    0.117    0.000 _collections_abc.py:676(items)
   456148    0.076    0.000    0.076    0.000 union_find.py:105(<lambda>)
        1    0.069    0.069    0.074    0.074 adjacency.py:15(adjacency_data)
   142999    0.065    0.000    0.092    0.000 graph.py:398(__iter__)
   598910    0.061    0.000    0.061    0.000 {built-in method math.isnan}
   598910    0.059    0.000    0.059    0.000 {method 'random' of '_random.Random' objects}
   573513    0.058    0.000    0.058    0.000 graph.py:1428(is_directed)
   574729    0.058    0.000    0.058    0.000 graph.py:1424(is_multigraph)
      290    0.055    0.000    0.408    0.001 GerrymanderingMCMC.py:195(__update_new_districts_with_cut)
      350    0.050    0.000    0.218    0.001 boundary.py:100(node_boundary)
      608    0.045    0.000   10.053    0.017 mst.py:552(maximum_spanning_tree)
   284918    0.038    0.000    0.038    0.000 {built-in method builtins.abs}
   232904    0.037    0.000    0.037    0.000 _collections_abc.py:698(__init__)
    65646    0.027    0.000    0.089    0.000 graph.py:451(__getitem__)
      754    0.024    0.000    0.025    0.000 encoder.py:204(iterencode)
        1    0.021    0.021    0.172    0.172 GerrymanderingMCMC.py:53(read_graph)
      350    0.018    0.000    0.039    0.000 boundary.py:137(<setcomp>)
     1500    0.018    0.000    0.020    0.000 BWP.py:16(append)
    65996    0.017    0.000    0.106    0.000 boundary.py:138(<genexpr>)
     1050    0.014    0.000    0.074    0.000 random.py:286(sample)
     1502    0.013    0.000    0.013    0.000 {built-in method posix.stat}
      753    0.013    0.000    0.013    0.000 {built-in method posix.mkdir}
      350    0.011    0.000    0.028    0.000 GerrymanderingMCMC.py:149(<listcomp>)
        1    0.011    0.011    0.011    0.011 decoder.py:343(raw_decode)
     4200    0.009    0.000   11.077    0.003 GerrymanderingMCMC.py:153(__get_district_nodes)
    21000    0.008    0.000    0.008    0.000 {built-in method _bisect.insort_right}
     3500    0.005    0.000    0.005    0.000 RDS.py:11(append)
      250    0.005    0.000    0.261    0.001 RDS.py:56(save)
      753    0.005    0.000    0.038    0.000 os.py:198(makedirs)
      753    0.005    0.000    0.008    0.000 posixpath.py:154(dirname)
     2100    0.005    0.000    0.008    0.000 {built-in method _abc._abc_instancecheck}
      250    0.004    0.000    0.360    0.001 MMD.py:14(save)
      350    0.004    0.000    1.197    0.003 GerrymanderingMCMC.py:143(__find_neighboring_district)
      250    0.004    0.000    4.653    0.019 node_link.py:20(node_link_data)
      350    0.004    0.000   14.772    0.042 graph.py:1432(copy)
      858    0.003    0.000    0.003    0.000 reportviews.py:642(__init__)
     1050    0.003    0.000    0.077    0.000 GerrymanderingMCMC.py:137(__random_district_label)
     1216    0.003    0.000    0.003    0.000 coreviews.py:311(__iter__)
      755    0.002    0.000    0.004    0.000 _bootlocale.py:33(getpreferredencoding)
      858    0.002    0.000    0.005    0.000 reportviews.py:933(__call__)
     1050    0.002    0.000    0.003    0.000 random.py:224(_randbelow)
1053/1052    0.002    0.000    0.003    0.000 {built-in method _abc._abc_subclasscheck}
      753    0.002    0.000    0.003    0.000 posixpath.py:104(split)
      755    0.002    0.000    0.002    0.000 {built-in method _locale.nl_langinfo}
      749    0.002    0.000    0.006    0.000 genericpath.py:39(isdir)
      753    0.002    0.000    0.002    0.000 encoder.py:259(_make_iterencode)
        1    0.002    0.002    0.003    0.003 RDS.py:36(summary)
      700    0.002    0.000    1.938    0.003 GerrymanderingMCMC.py:160(__get_district_subgraph)
        1    0.002    0.002  545.882  545.882 runner.py:7(main)
     1506    0.001    0.000    0.001    0.000 {method 'rfind' of 'str' objects}
      608    0.001    0.000    0.001    0.000 mst.py:402(maximum_spanning_edges)
      608    0.001    0.000    0.005    0.000 decorator.py:decorator-gen-546>:1(maximum_spanning_edges)
     2665    0.001    0.000    0.002    0.000 graph.py:477(add_node)
      608    0.001    0.000    0.001    0.000 union_find.py:38(__init__)
     2100    0.001    0.000    0.009    0.000 abc.py:137(__instancecheck__)
      753    0.001    0.000    0.011    0.000 genericpath.py:16(exists)
     1544    0.001    0.000    0.001    0.000 {method 'getrandbits' of '_random.Random' objects}
     1506    0.001    0.000    0.002    0.000 posixpath.py:41(_get_sep)
      754    0.001    0.000    0.001    0.000 codecs.py:186(__init__)
        1    0.001    0.001    0.173    0.173 GerrymanderingMCMC.py:31(__init__)
     1507    0.001    0.000    0.001    0.000 {built-in method posix.fspath}
        1    0.001    0.001    0.001    0.001 MMD.py:21(summary)
     1050    0.001    0.000    0.001    0.000 _collections_abc.py:302(__subclasshook__)
1053/1052    0.001    0.000    0.003    0.000 abc.py:141(__subclasscheck__)
     1506    0.001    0.000    0.001    0.000 {method 'rstrip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        1    0.000    0.000    0.049    0.049 BWP.py:34(save)
        1    0.000    0.000    0.001    0.001 {method 'read' of '_io.TextIOWrapper' objects}
     1050    0.000    0.000    0.087    0.000 reportviews.py:171(__len__)
      749    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
      250    0.000    0.000    0.000    0.000 MMD.py:11(append)
        2    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
     1050    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
      350    0.000    0.000    0.000    0.000 {built-in method from_iterable}
        1    0.000    0.000    0.012    0.012 GerrymanderingMCMC.py:81(__load_json)
        1    0.000    0.000    0.000    0.000 BWP.py:8(__init__)
        1    0.000    0.000    0.000    0.000 pathlib.py:63(parse_parts)
        1    0.000    0.000    0.012    0.012 __init__.py:274(load)
        1    0.000    0.000    0.011    0.011 decoder.py:332(decode)
        1    0.000    0.000    0.019    0.019 encoder.py:182(encode)
        1    0.000    0.000    0.000    0.000 {built-in method posix.open}
        1    0.000    0.000    0.000    0.000 pathlib.py:669(_from_parts)
        1    0.000    0.000    0.000    0.000 pathlib.py:649(_parse_args)
        1    0.000    0.000    0.011    0.011 __init__.py:299(loads)
        1    0.000    0.000    0.000    0.000 codecs.py:319(decode)
        1    0.000    0.000    0.019    0.019 __init__.py:183(dumps)
        1    0.000    0.000    0.000    0.000 pathlib.py:1024(__new__)
        2    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
        2    0.000    0.000    0.000    0.000 pathlib.py:709(__str__)
        1    0.000    0.000    0.000    0.000 pathlib.py:1061(_opener)
        1    0.000    0.000    0.000    0.000 codecs.py:309(__init__)
        1    0.000    0.000    0.000    0.000 pathlib.py:692(_format_parsed_parts)
        1    0.000    0.000    0.000    0.000 pathlib.py:1199(open)
        1    0.000    0.000    0.000    0.000 graph.py:1345(adjacency)
        2    0.000    0.000    0.000    0.000 pathlib.py:719(__fspath__)
        1    0.000    0.000    0.000    0.000 RDS.py:6(__init__)
        1    0.000    0.000    0.000    0.000 pathlib.py:1034(_init)
        1    0.000    0.000    0.000    0.000 MMD.py:6(__init__)
        1    0.000    0.000    0.000    0.000 codecs.py:260(__init__)
        3    0.000    0.000    0.000    0.000 _collections_abc.py:392(__subclasshook__)
        1    0.000    0.000    0.000    0.000 pathlib.py:294(splitroot)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        2    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        2    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        1    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x5555558899a0}


New Profile

32 

         1662713590 function calls (1614613548 primitive calls) in 547.735 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
109163648   64.153    0.000   78.301    0.000 coreviews.py:278(__getitem__)
107118244   61.385    0.000  225.631    0.000 GerrymanderingMCMC.py:173(<lambda>)
123700704   47.741    0.000   66.397    0.000 graph.py:666(nodes)
 57914414   42.235    0.000  114.578    0.000 connected.py:185(_plain_bfs)
123359051   32.669    0.000  108.488    0.000 reportviews.py:177(__getitem__)
108509071   26.746    0.000   26.746    0.000 coreviews.py:275(<genexpr>)
   569096   26.410    0.000  280.055    0.000 {built-in method _functools.reduce}
 57914414   22.347    0.000   40.490    0.000 {method 'update' of 'set' objects}
 57097119   20.745    0.000   27.283    0.000 coreviews.py:80(__getitem__)
96219934/48121994   19.025    0.000   34.503    0.000 encoder.py:333(_iterencode_dict)
123700704   18.656    0.000   18.656    0.000 reportviews.py:167(__init__)
114260185   13.602    0.000   13.602    0.000 filters.py:58(__call__)
 57097119   12.106    0.000   18.165    0.000 coreviews.py:50(__iter__)
      753   11.956    0.016   60.613    0.080 __init__.py:120(dump)
  1026841   10.475    0.000  126.509    0.000 connected.py:26(connected_components)
 48098064    9.153    0.000   27.496    0.000 encoder.py:277(_iterencode_list)
      975    8.027    0.008   13.237    0.014 graph.py:894(add_edges_from)
 48121242    7.409    0.000    7.409    0.000 {method 'write' of '_io.TextIOWrapper' objects}
 48121994    6.737    0.000   41.241    0.000 encoder.py:413(_iterencode)
 58048420    6.706    0.000    6.706    0.000 coreviews.py:44(__init__)
 54220163    6.554    0.000    6.554    0.000 graph.py:1872(bunch_iter)
 57815772    6.345    0.000    7.346    0.000 {built-in method builtins.iter}
 57033131    5.346    0.000    5.346    0.000 {method 'add' of 'set' objects}
   286136    5.025    0.000   11.579    0.000 filters.py:55(__init__)
     4200    4.365    0.001   11.267    0.003 GerrymanderingMCMC.py:158(<listcomp>)
 39601460    3.553    0.000    3.561    0.000 {built-in method builtins.isinstance}
  5835357    3.412    0.000    4.592    0.000 coreviews.py:322(new_node_ok)
 14059286    2.308    0.000    2.308    0.000 {method 'update' of 'dict' objects}
      975    2.260    0.002    4.162    0.004 graph.py:523(add_nodes_from)
  5337150    2.251    0.000    2.871    0.000 graph.py:1514(<genexpr>)
      250    2.245    0.009   80.795    0.323 GerrymanderingMCMC.py:365(perform_calculations)
      350    2.151    0.006  466.059    1.332 GerrymanderingMCMC.py:210(recombination_of_districts)
 16549511    2.003    0.000    2.003    0.000 {built-in method _json.encode_basestring_ascii}
   142274    1.829    0.000  426.079    0.003 GerrymanderingMCMC.py:176(__is_valid_district_plan)
      250    1.800    0.007    3.108    0.012 node_link.py:98(<listcomp>)
  2510491    1.640    0.000    6.766    0.000 reportviews.py:717(__iter__)
  1275327    1.530    0.000    1.697    0.000 coreviews.py:269(__iter__)
  4324314    1.423    0.000    4.553    0.000 coreviews.py:276(<genexpr>)
   286136    1.263    0.000    2.796    0.000 graphviews.py:80(subgraph_view)
      250    1.201    0.005    1.739    0.007 node_link.py:90(<listcomp>)
  2145931    1.162    0.000    5.767    0.000 _collections_abc.py:742(__iter__)
  1072028    1.110    0.000    1.589    0.000 coreviews.py:320(__getitem__)
      755    1.014    0.001    1.020    0.001 {built-in method io.open}
  1668808    0.916    0.000    1.018    0.000 union_find.py:53(__getitem__)
  7436506    0.901    0.000    0.901    0.000 {method 'copy' of 'dict' objects}
  6470650    0.804    0.000    0.804    0.000 {method 'get' of 'dict' objects}
   747140    0.782    0.000    5.393    0.000 reportviews.py:1025(__iter__)
   286136    0.688    0.000   15.782    0.000 graph.py:1628(subgraph)
   569096    0.680    0.000  281.253    0.000 GerrymanderingMCMC.py:168(__district_size)
        1    0.654    0.654  547.559  547.559 GerrymanderingMCMC.py:345(generate_alternative_plans)
      625    0.641    0.001   18.899    0.030 GerrymanderingMCMC.py:269(__random_spanning_tree)
   287112    0.628    0.000    0.695    0.000 graph.py:300(__init__)
6721113/6719013    0.540    0.000    0.629    0.000 {built-in method builtins.len}
  6766929    0.531    0.000    0.531    0.000 {method 'items' of 'dict' objects}
   299446    0.520    0.000    0.645    0.000 graph.py:830(add_edge)
  1358164    0.507    0.000    0.507    0.000 coreviews.py:262(__init__)
   951301    0.481    0.000    0.649    0.000 graph.py:349(adj)
   604241    0.458    0.000    6.203    0.000 mst.py:169(filter_nan_edges)
   353139    0.434    0.000    0.434    0.000 graph.py:416(__contains__)
   603616    0.433    0.000    2.196    0.000 reportviews.py:928(__getitem__)
   286136    0.420    0.000    0.420    0.000 function.py:147(freeze)
  5432544    0.412    0.000    0.412    0.000 filters.py:24(no_filter)
   605741    0.349    0.000    0.425    0.000 reportviews.py:906(__init__)
   143168    0.336    0.000    0.399    0.000 decorators.py:64(_not_implemented_for)
   231413    0.331    0.000    8.274    0.000 mst.py:123(kruskal_mst_edges)
  1651495    0.316    0.000    1.920    0.000 coreviews.py:267(<genexpr>)
  2573607    0.273    0.000    0.273    0.000 {built-in method builtins.id}
   283879    0.263    0.000    0.263    0.000 encoder.py:223(floatstr)
      751    0.254    0.000    0.254    0.000 {method 'close' of '_io.TextIOWrapper' objects}
   933100    0.244    0.000    0.515    0.000 graph.py:1513(<genexpr>)
   605741    0.232    0.000    0.657    0.000 graph.py:1242(edges)
   286136    0.220    0.000    0.647    0.000 graph.py:1827(nbunch_iter)
   230788    0.209    0.000    0.745    0.000 union_find.py:101(union)
   575859    0.209    0.000    1.468    0.000 reportviews.py:174(__iter__)
   235256    0.202    0.000    2.121    0.000 {built-in method builtins.sum}
  2509616    0.200    0.000    0.200    0.000 reportviews.py:655(<lambda>)
      625    0.197    0.000    6.399    0.010 {built-in method builtins.sorted}
   286136    0.183    0.000    0.183    0.000 coreviews.py:303(__init__)
   469662    0.154    0.000    0.154    0.000 coreviews.py:317(<genexpr>)
   230788    0.149    0.000    0.211    0.000 {built-in method builtins.max}
   891877    0.148    0.000    0.148    0.000 {built-in method builtins.hasattr}
   235256    0.140    0.000    2.467    0.000 coreviews.py:266(__len__)
   142543    0.139    0.000    0.139    0.000 graph.py:987(remove_edge)
   142543    0.115    0.000    0.509    0.000 decorator.py:decorator-gen-174>:1(connected_components)
  1338999    0.106    0.000    0.106    0.000 {method 'append' of 'list' objects}
   230788    0.099    0.000    0.325    0.000 union_find.py:103(<listcomp>)
   569096    0.094    0.000    0.094    0.000 reportviews.py:189(__call__)
   236081    0.086    0.000    0.127    0.000 _collections_abc.py:676(items)
   142793    0.070    0.000    0.097    0.000 graph.py:398(__iter__)
   603616    0.068    0.000    0.068    0.000 {built-in method math.isnan}
        1    0.064    0.064    0.068    0.068 adjacency.py:15(adjacency_data)
   461576    0.062    0.000    0.062    0.000 union_find.py:105(<lambda>)
   572723    0.061    0.000    0.061    0.000 graph.py:1428(is_directed)
   603616    0.061    0.000    0.061    0.000 {method 'random' of '_random.Random' objects}
   573973    0.061    0.000    0.061    0.000 graph.py:1424(is_multigraph)
      269    0.057    0.000    0.409    0.002 GerrymanderingMCMC.py:195(__update_new_districts_with_cut)
      350    0.052    0.000    0.232    0.001 boundary.py:100(node_boundary)
      625    0.047    0.000   10.148    0.016 mst.py:552(maximum_spanning_tree)
   236081    0.040    0.000    0.040    0.000 _collections_abc.py:698(__init__)
   284548    0.039    0.000    0.039    0.000 {built-in method builtins.abs}
    67003    0.029    0.000    0.095    0.000 graph.py:451(__getitem__)
      754    0.023    0.000    0.025    0.000 encoder.py:204(iterencode)
        1    0.020    0.020    0.173    0.173 GerrymanderingMCMC.py:53(read_graph)
      350    0.019    0.000    0.041    0.000 boundary.py:137(<setcomp>)
    67353    0.019    0.000    0.114    0.000 boundary.py:138(<genexpr>)
     1500    0.018    0.000    0.021    0.000 BWP.py:16(append)
     1050    0.014    0.000    0.076    0.000 random.py:286(sample)
     1502    0.014    0.000    0.014    0.000 {built-in method posix.stat}
      753    0.012    0.000    0.012    0.000 {built-in method posix.mkdir}
        1    0.012    0.012    0.012    0.012 decoder.py:343(raw_decode)
      350    0.011    0.000    0.028    0.000 GerrymanderingMCMC.py:149(<listcomp>)
     4200    0.009    0.000   11.286    0.003 GerrymanderingMCMC.py:153(__get_district_nodes)
    21000    0.008    0.000    0.008    0.000 {built-in method _bisect.insort_right}
      250    0.006    0.000    0.347    0.001 RDS.py:56(save)
      753    0.005    0.000    0.038    0.000 os.py:198(makedirs)
     3500    0.005    0.000    0.005    0.000 RDS.py:11(append)
      753    0.005    0.000    0.009    0.000 posixpath.py:154(dirname)
     2100    0.004    0.000    0.008    0.000 {built-in method _abc._abc_instancecheck}
      250    0.004    0.000    0.588    0.002 MMD.py:14(save)
      250    0.004    0.000    4.854    0.019 node_link.py:20(node_link_data)
      350    0.004    0.000   15.588    0.045 graph.py:1432(copy)
      350    0.004    0.000    1.251    0.004 GerrymanderingMCMC.py:143(__find_neighboring_district)
      875    0.003    0.000    0.003    0.000 reportviews.py:642(__init__)
     1050    0.003    0.000    0.079    0.000 GerrymanderingMCMC.py:137(__random_district_label)
      755    0.003    0.000    0.005    0.000 _bootlocale.py:33(getpreferredencoding)
     1250    0.003    0.000    0.003    0.000 coreviews.py:311(__iter__)
      875    0.002    0.000    0.005    0.000 reportviews.py:933(__call__)
     1050    0.002    0.000    0.003    0.000 random.py:224(_randbelow)
      749    0.002    0.000    0.006    0.000 genericpath.py:39(isdir)
      755    0.002    0.000    0.002    0.000 {built-in method _locale.nl_langinfo}
1053/1052    0.002    0.000    0.003    0.000 {built-in method _abc._abc_subclasscheck}
      753    0.002    0.000    0.003    0.000 posixpath.py:104(split)
      753    0.002    0.000    0.002    0.000 encoder.py:259(_make_iterencode)
      700    0.002    0.000    2.022    0.003 GerrymanderingMCMC.py:160(__get_district_subgraph)
        1    0.002    0.002    0.003    0.003 RDS.py:36(summary)
        1    0.001    0.001  547.735  547.735 runner.py:7(main)
      625    0.001    0.000    0.001    0.000 mst.py:402(maximum_spanning_edges)
     2665    0.001    0.000    0.002    0.000 graph.py:477(add_node)
      625    0.001    0.000    0.001    0.000 union_find.py:38(__init__)
     1506    0.001    0.000    0.001    0.000 {method 'rfind' of 'str' objects}
      625    0.001    0.000    0.006    0.000 decorator.py:decorator-gen-546>:1(maximum_spanning_edges)
      753    0.001    0.000    0.011    0.000 genericpath.py:16(exists)
     2100    0.001    0.000    0.009    0.000 abc.py:137(__instancecheck__)
     1506    0.001    0.000    0.002    0.000 posixpath.py:41(_get_sep)
      754    0.001    0.000    0.001    0.000 codecs.py:186(__init__)
     1517    0.001    0.000    0.001    0.000 {method 'getrandbits' of '_random.Random' objects}
     1507    0.001    0.000    0.001    0.000 {built-in method posix.fspath}
        1    0.001    0.001    0.001    0.001 MMD.py:21(summary)
     1050    0.001    0.000    0.001    0.000 _collections_abc.py:302(__subclasshook__)
     1506    0.001    0.000    0.001    0.000 {method 'rstrip' of 'str' objects}
        1    0.001    0.001    0.174    0.174 GerrymanderingMCMC.py:31(__init__)
      749    0.001    0.000    0.001    0.000 {built-in method _stat.S_ISDIR}
        1    0.000    0.000    0.001    0.001 {method 'read' of '_io.TextIOWrapper' objects}
1053/1052    0.000    0.000    0.003    0.000 abc.py:141(__subclasscheck__)
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        1    0.000    0.000    0.048    0.048 BWP.py:34(save)
     1050    0.000    0.000    0.090    0.000 reportviews.py:171(__len__)
      250    0.000    0.000    0.000    0.000 MMD.py:11(append)
     1050    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
      350    0.000    0.000    0.000    0.000 {built-in method from_iterable}
        2    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
        1    0.000    0.000    0.013    0.013 GerrymanderingMCMC.py:81(__load_json)
        1    0.000    0.000    0.000    0.000 BWP.py:8(__init__)
        1    0.000    0.000    0.012    0.012 decoder.py:332(decode)
        1    0.000    0.000    0.000    0.000 {built-in method posix.open}
        1    0.000    0.000    0.017    0.017 encoder.py:182(encode)
        1    0.000    0.000    0.000    0.000 pathlib.py:669(_from_parts)
        1    0.000    0.000    0.000    0.000 pathlib.py:63(parse_parts)
        1    0.000    0.000    0.000    0.000 pathlib.py:649(_parse_args)
        1    0.000    0.000    0.013    0.013 __init__.py:274(load)
        1    0.000    0.000    0.017    0.017 __init__.py:183(dumps)
        1    0.000    0.000    0.012    0.012 __init__.py:299(loads)
        1    0.000    0.000    0.000    0.000 pathlib.py:1024(__new__)
        2    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 codecs.py:319(decode)
        2    0.000    0.000    0.000    0.000 pathlib.py:709(__str__)
        1    0.000    0.000    0.000    0.000 pathlib.py:1061(_opener)
        1    0.000    0.000    0.000    0.000 graph.py:1345(adjacency)
        1    0.000    0.000    0.000    0.000 codecs.py:309(__init__)
        1    0.000    0.000    0.000    0.000 pathlib.py:1199(open)
        1    0.000    0.000    0.000    0.000 pathlib.py:294(splitroot)
        1    0.000    0.000    0.000    0.000 pathlib.py:692(_format_parsed_parts)
        2    0.000    0.000    0.000    0.000 pathlib.py:719(__fspath__)
        1    0.000    0.000    0.000    0.000 pathlib.py:1034(_init)
        1    0.000    0.000    0.000    0.000 MMD.py:6(__init__)
        1    0.000    0.000    0.000    0.000 codecs.py:260(__init__)
        3    0.000    0.000    0.000    0.000 _collections_abc.py:392(__subclasshook__)
        1    0.000    0.000    0.000    0.000 RDS.py:6(__init__)
        2    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
        2    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        1    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x5555558899a0}
        1    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}


New Profile

23 

         1729521638 function calls (1681434960 primitive calls) in 548.804 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
113879624   66.886    0.000   80.951    0.000 coreviews.py:278(__getitem__)
111769560   61.914    0.000  227.681    0.000 GerrymanderingMCMC.py:173(<lambda>)
128414005   48.014    0.000   65.791    0.000 graph.py:666(nodes)
 62085521   43.098    0.000  116.639    0.000 connected.py:185(_plain_bfs)
128019644   31.798    0.000  110.239    0.000 reportviews.py:177(__getitem__)
113238078   27.193    0.000   27.193    0.000 coreviews.py:275(<genexpr>)
   630284   26.548    0.000  282.818    0.000 {built-in method _functools.reduce}
 62085521   23.009    0.000   41.247    0.000 {method 'update' of 'set' objects}
 61219325   21.108    0.000   27.627    0.000 coreviews.py:80(__getitem__)
96193206/48108630   18.323    0.000   33.188    0.000 encoder.py:333(_iterencode_dict)
128414005   17.777    0.000   17.777    0.000 reportviews.py:167(__init__)
119148287   13.516    0.000   13.516    0.000 filters.py:58(__call__)
 61219325   12.005    0.000   18.259    0.000 coreviews.py:50(__iter__)
      753   11.234    0.015   58.035    0.077 __init__.py:120(dump)
  1090181   10.770    0.000  128.926    0.000 connected.py:26(connected_components)
 48084700    8.782    0.000   26.417    0.000 encoder.py:277(_iterencode_list)
     1035    7.710    0.007   12.718    0.012 graph.py:894(add_edges_from)
 48107878    7.173    0.000    7.173    0.000 {method 'write' of '_io.TextIOWrapper' objects}
 62217821    6.681    0.000    6.681    0.000 coreviews.py:44(__init__)
 56580445    6.548    0.000    6.548    0.000 graph.py:1872(bunch_iter)
 62014508    6.547    0.000    7.662    0.000 {built-in method builtins.iter}
 48108630    6.433    0.000   39.622    0.000 encoder.py:413(_iterencode)
 61156190    5.519    0.000    5.519    0.000 {method 'add' of 'set' objects}
   316720    4.948    0.000   11.496    0.000 filters.py:55(__init__)
     4200    4.232    0.001   10.829    0.003 GerrymanderingMCMC.py:158(<listcomp>)
  6027843    3.439    0.000    4.607    0.000 coreviews.py:322(new_node_ok)
 39588096    3.410    0.000    3.419    0.000 {built-in method builtins.isinstance}
 14154324    2.247    0.000    2.247    0.000 {method 'update' of 'dict' objects}
